ts,ax,ay,az,gx,gy,gz
1776353564130,0.40327275761067866,24.324190895434466,-7.15492187764272,263.4871967435847,-127.53087429551191,-274.2766553301571
1776353564146,3.2172084808349606,22.709602173779903,-6.323234760771691,257.21582633070574,-126.14545238464486,-238.994821398836
1776353564163,6.779479522374272,19.473088980755207,-1.7269667082086204,205.81945878868186,-71.16189681128695,-204.1638345942491
1776353564180,8.079681830486654,16.5858331697762,-0.9962864351801574,134.7729238724764,28.603981885461735,-176.5112400035622
1776353564197,9.553462589916586,15.508291908319293,-1.3723258795589208,107.87455975107734,77.055106970579,-167.14330770780956
1776353564213,15.538516073930262,15.235052474810182,-1.6891089789792895,101.00015193637793,95.53413595872432,-134.88309482378872
1776353564230,19.659088522228597,15.93760160898417,-1.827823037664592,112.43308947484638,91.98864623227323,-51.80898609997353
1776353564246,20.21364548176229,15.620818509563803,-1.686414917589724,124.67110141078425,89.56446183167397,13.614667299005191
1776353564263,19.375825122833252,14.608371943829953,-0.011971300561726093,123.63075431716459,104.41086837012632,71.16683503805687
1776353564280,17.21924739292562,15.010447308349608,1.2934687620736658,121.52515726021139,123.52495468692108,149.63350305345656
1776353564296,15.071947778972982,15.593734687805174,2.143409182385355,124.37786772933725,107.04307984227667,203.32947234561868
1776353564313,10.528050549638271,16.838570351874083,4.081666232929378,129.3006446113539,68.5548545862281,270.52436796620555
1776353564330,6.396108566063642,18.674324767059833,5.683985255597531,125.15709669098733,42.49190797768621,317.6037144433229
1776353564346,3.669861647686362,19.63829079500213,6.196792300768942,106.49748433137606,43.18460527274139,351.3112717332261
1776353564364,-1.1620856307983398,21.335629915253445,6.058228391144052,70.79500636983055,80.07628405558324,379.0858808232461
1776353564380,-5.3883004737854,24.661026748932898,5.012111976324767,51.71596575366713,100.3714944949808,392.47119378501685
1776353564396,-7.975086314502358,26.34968593831807,5.599289385488816,32.584500020529276,95.55694879055216,402.21951297602584
1776353564413,-12.222400059619545,30.705787682673332,6.350170789823774,4.394603903028265,73.11973638592525,424.27829191949905
1776353564430,-17.14831975326538,36.30103579341471,4.798878299635556,-5.734482539396489,54.87431352777272,446.47708974095747
1776353564447,-20.54434458607137,38.82766556385457,3.5492551683946743,-1.9400900474195575,32.706067142471746,462.8796797497164
1776353564463,-27.073034407153724,43.6527306816101,0.5494697662046936,31.031875078780317,-2.3001494459323033,502.16638144049614
1776353564480,-32.60588422164917,44.91522372905314,-0.1970727150184568,65.53955146391009,-20.086845273482552,531.9320726358449
1776353564496,-35.42550500477254,43.21324679293334,2.5456349334274417,50.41623539612706,-23.343448733893368,528.3544741901055
1776353564513,-39.455545826013385,34.47620287747681,7.87557699747486,-26.06645732577528,-50.07523478671959,448.3425236863147
1776353564530,-39.091775934490556,22.601264256396888,6.973261890039624,-77.0765674249512,-85.61959045388473,351.98254272485497
1776353564547,-37.24674413400218,18.008586921802163,5.049521614726726,-103.0772124629788,-101.6204697167985,257.42510332687493
1776353564563,-33.201291662487385,10.997916132575273,-0.08604162216186523,-95.09004388907925,-71.03161778305812,134.546885592084
1776353564580,-28.44610836513359,6.0344362313419575,-1.2557590630128979,-100.90368917472985,-13.251661527639232,48.48055295515628
1776353564596,-24.922141517949477,4.6865001121521,-0.5579986974854022,-124.59621521672422,43.97815031089181,-11.884979948307407
1776353564613,-17.25560995169375,3.226487765833735,-1.7148469390869139,-123.5255420831897,58.59876104066731,-40.09861310760833
1776353564630,-11.76061761069931,0.5867296288639307,-3.1280240306027234,-95.21248186014091,6.481504170902192,-35.101151522112175
1776353564646,-10.656291437365114,-1.3018453991442918,-3.710264239092916,-55.30283618120474,-63.49020101477195,-27.542338262009974
1776353564663,-10.65225180658549,-5.078999546813964,-4.077923539269715,-22.204661538860897,-116.62599917234465,-26.08963728027101
1776353564680,-11.155034374414011,-8.096740517315268,-4.291456984356791,-14.643382580468321,-116.73223593469503,-36.17871973161382
1776353564697,-11.405378085504099,-9.236381676593423,-4.9802385822020465,-0.33392010447654846,-105.49009290050171,-54.81699799535256
1776353564713,-12.13755415004827,-10.114006807166337,-5.438728200121969,23.914433765486216,-66.93882499841392,-75.62586939618633
1776353564730,-13.116034221837669,-8.872761714935303,-1.1558001207880675,1.780498088428861,-28.747381707086152,-89.6777473492478
1776353564747,-14.317325489342958,-8.350822830411792,-0.7032954224966466,-21.94993475640715,-27.79543433679938,-119.62266270841769
1776353564762,-15.090353642626852,-5.813571128192543,-4.553622358404844,-16.12237466786996,-62.60032298856767,-157.96197618018167
1776353564780,-14.657452054949848,-1.7362445319026707,-9.927556599316,12.447479323630162,-87.02251813959451,-173.5075686934007
1776353564797,-14.751723306927085,0.3540443240612745,-11.79039498239085,40.495914966344216,-82.51284475895856,-179.48290504727302
1776353564813,-16.957082603399453,4.185812105450034,-13.977499075726419,85.06558014992665,-62.25795292623161,-196.34798082511182
1776353564830,-20.34652484294474,9.960479210230707,-14.652215177209674,122.8798843009484,-73.95541686106549,-213.83591521374242
1776353564847,-22.693591242438554,13.671342145869135,-14.42536398538798,151.24559162211966,-111.41001592963768,-237.57698341016808
1776353564863,-29.452122377069294,22.03728071234822,-14.87607215565145,175.27042685780268,-149.18917192719056,-294.49002644291954
1776353564880,-33.262642495507,29.982139061847327,-14.44915738729909,166.62661755747644,-132.28569682583793,-344.56457479562755
1776353564897,-33.19171602489054,33.49368412475586,-14.09541263070628,146.59483385398792,-90.68170319496963,-379.7268804164735
1776353564913,-30.6501224940747,38.256350361743564,-15.058181338622793,143.1346736808378,-56.192236094167114,-402.33376838046183
1776353564930,-27.660809745678304,39.437738074383134,-15.003264995630085,152.46178876611046,-68.2636767917213,-413.63923409845034
1776353564947,-25.929203979492186,39.41020533981323,-14.82803877710551,169.14321441754598,-90.26890705210157,-416.66582752346636
1776353564963,-21.3549326546818,37.47943163076192,-13.797933439758047,187.57266306250614,-105.95858923605122,-408.2982174127971
1776353564980,-16.540640859875083,34.05377826015055,-11.209951740320026,187.9866681488573,-99.97477661741894,-395.8792122940431
1776353564997,-14.029422009056805,32.00314395370483,-9.789740804644673,181.97938017004768,-77.56683157338554,-378.231806648671
1776353565013,-8.301297459742427,27.585392101122437,-8.445845996734873,186.80391161104288,-57.90923295338702,-344.2144866195294
1776353565030,-4.182819937896729,23.650223274230957,-7.195473083739727,197.6183003880858,-71.21386772068158,-317.7828293241173
1776353565047,-2.143259398651123,22.24153490896914,-6.170456813159585,197.19018413090942,-96.29650118331364,-296.3576187280545
1776353565063,2.1755822901070117,19.67869236349538,-4.1717470474794505,171.09394376525827,-102.17613975672488,-280.98075920809146
1776353565080,7.416788414874673,18.296338572527468,-3.6088105282656846,142.46762374611603,-51.04772395093517,-264.92506084689916
1776353565097,12.658442283409833,17.543811063219607,-2.8630161266051233,112.36601018700769,28.086530169036152,-216.94751717316845
1776353565113,14.802450454601644,16.934038704681395,-2.037315682928264,95.18798880177724,57.24598060384376,-174.11302398218731
1776353565130,19.285891753929853,15.656133276312053,-0.7058408691957593,86.65533400000379,56.47526888808869,-119.24506253034271
1776353565147,20.98458016989827,15.218893074908852,-0.2680008022032678,87.27548785588426,33.358930774287415,-34.19428340034749
1776353565163,20.533122350311277,15.06656140975952,-0.20335691898763178,89.00821122566812,18.428099682599107,29.148030358515346
1776353565180,17.730111341205237,14.60403186879903,-0.1640026675902307,92.49429196671845,13.879025501962303,82.73135617088562
1776353565197,14.96420928878784,14.226944522802532,0.9855125277094542,95.79592344923256,31.74547275269574,149.57076093574082
1776353565213,13.717129499053954,14.335282294055073,2.249502827972919,92.9629863777539,50.77117983672511,198.1774743150564
1776353565230,11.080815365058182,14.813972696221619,4.878335227911174,93.44760195974463,50.96597683185388,241.05756584893655
1776353565247,7.530062327355146,17.021876270349324,8.265831594085693,70.0653577513656,28.236024226947514,288.9009099658548
1776353565263,5.785438674163818,18.793136590620247,8.90254047486633,26.63836101781149,29.89814563882824,327.1811696220548
1776353565280,1.7006313667297361,23.248296816662698,5.912033109857886,0.9964857532039559,30.057722763501832,370.8392197023994
1776353565297,-4.4958623894840475,28.67505371622294,0.5922656356811523,41.769622303146534,-5.0951324368536905,419.27550620154483
1776353565313,-8.538023564368485,32.22894797456115,-1.4962261077329515,113.42636973489549,-28.238998774331055,449.00497007353584
1776353565330,-20.60315391791463,39.66309347468913,-1.0046668716430665,164.66027439732144,-34.15249630300535,484.427779109326
1776353565347,-31.3386039399296,40.96583903754353,2.3472154525756834,171.0210110053009,44.214871007146115,470.84887126572045
1776353565363,-32.06658971317708,41.32152645263672,5.80593990266174,85.75842770914358,150.0765501041586,463.67864795806776
1776353565380,-31.651495584869384,42.13749913689494,9.223213348266855,-27.06519490697122,216.87275392251348,475.1340226679597
1776353565397,-32.29179547587931,37.481974593243,3.593247888681106,-91.86641999707585,154.0321858600798,468.81254598732954
1776353565413,-32.314540391650795,33.80597663475871,0.9097966308593749,-81.14037971694704,67.91603382334598,441.2520496674111
1776353565430,-31.283986214557288,24.15195874415934,0.05671301715113222,-81.3537411662399,19.18487098225818,393.9303134370283
1776353565447,-29.768156850079446,14.460232177412509,-0.7838018415588885,-107.96551738025441,40.00738568595905,299.3398705649788
1776353565463,-28.78548794829808,10.203789953944087,-1.7476171359188855,-115.78303088536,63.1163506105513,211.416184096482
1776353565480,-25.47161240639053,4.478205152240395,-2.7395648112423716,-112.37526509333306,77.31177181920975,127.2827881644787
1776353565497,-21.31288324591629,1.4395155017346142,-2.410362667492777,-99.80831807715656,74.5637408293035,42.95558561477628
1776353565513,-19.187431197036616,0.2765302917480469,-2.0676922626219687,-86.10633705489651,43.46208512286775,4.118825196892068
1776353565530,-14.971092289767228,-1.548449339184165,-1.6986860778808592,-70.33342218572108,-0.8125441698221639,-12.244848101523393
1776353565546,-12.830526989038288,-4.112190988922119,-2.184709014892578,-46.32413929077819,-59.70596202588306,-21.382212847690276
1776353565563,-12.02906765450742,-5.167286902076006,-2.8613699668332933,-18.83834645735946,-90.38350396599604,-13.805472048564082
1776353565579,-11.124658561905287,-5.211278604015708,-2.6913816489621993,-3.9768503234832444,-88.82937638262968,12.211708877444137
1776353565597,-12.081889692102,-5.232527143749595,-2.930951452581584,3.3419033450775766,-117.34293680876421,45.078531352221304
1776353565613,-14.061744955311621,-5.0915667674422265,-4.0126822746828195,24.88207691048568,-182.996572922381,51.0758472548427
1776353565630,-19.78777759211436,-4.913050275200605,-6.793995538982749,62.776910699369175,-260.26045145513064,14.58593727445393
1776353565646,-24.754998104648106,-3.1069255668640134,-7.6258314166747025,70.15393164452232,-273.0865631691741,-39.50533604611185
1776353565663,-26.094403565249404,-0.8623626795113086,-8.12457340387553,59.215404179314405,-237.95089528609125,-95.15523121451785
1776353565679,-26.516532012640685,5.418227410015463,-10.596286612126976,42.98346644696827,-184.62758111504505,-148.975100138224
1776353565697,-25.94102511272719,12.064382750049234,-15.119384068408607,51.260590211513204,-163.24519580507823,-232.4762801002726
1776353565713,-25.26705787511617,16.062100387573242,-17.481412913104144,83.87760534758633,-185.79699146322125,-295.6132647123065
1776353565731,-23.193978366497902,25.217527536010742,-19.9128757979013,123.75879304334563,-233.69519565955306,-355.51426962012846
1776353565747,-21.86534652110636,34.14984443272054,-21.408053784820808,140.29260464643883,-270.7693258705989,-379.8418461605831
1776353565763,-21.3995252451241,37.67411103003621,-22.43621200668849,143.9591594759284,-294.3788856047451,-393.3170717325879
1776353565780,-21.17521701578349,41.539397634667154,-25.236531292492522,142.64509938150962,-286.9548524675348,-408.926704099465
1776353565797,-21.04787687628865,42.293572911182046,-26.024522329369557,133.44513509782595,-237.12742035899785,-427.41692776765996
1776353565813,-20.647895561438798,41.62409602552652,-25.709087356622515,125.41702637004134,-212.36358597587613,-434.1382437223027
1776353565829,-20.40967249625325,39.91029421157837,-25.528622506792097,125.98360422207223,-219.57413472038854,-439.6367918909731
1776353565846,-20.228161498370767,37.639842849731444,-24.658930215045064,133.44670604133503,-223.49433545489572,-454.78240852639624
1776353565862,-19.234117727550863,36.10216654123515,-22.98268933933675,122.57193839202921,-171.32239993261686,-469.46152324150745
1776353565880,-14.975432693591713,33.281049966596065,-20.90422375376597,131.47764446589042,-67.13185297454764,-479.2432830386928
1776353565897,-7.633015921351313,31.056236758721617,-18.289156259807942,161.46283062040672,-12.503830945603704,-467.59710016414743
1776353565913,-3.519027527618408,29.668348276110738,-15.79634356490448,192.19030807354164,-11.477785414332404,-440.89379258506557
1776353565930,5.569661834064125,27.086500384986305,-8.987233751159161,204.07049322905172,-81.20666670284201,-395.3507195768242
1776353565946,11.763162253680825,24.63349167627543,-6.310815424181521,192.77960313475202,-167.31255979544247,-319.9449120455065
1776353565964,12.53858314732015,23.173327646526694,-6.7731959120601415,172.601844628322,-134.3206697267732,-287.4341131812162
